ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
DOCS;DOCS-13497;ops manager documentation mention v4 2 disables weak ciphers default h2 descriptionaccording cloudp 38069 ops manager v4 2 disables number ciphers considered weak information mentioned anywhere documentation far tell suggest mentioning om 4 2 release notes mms disableciphers https docs opsmanager mongodb com v4 2 reference configuration #mms disableciphers documentationin addition maybe good idea add warning say setting custom value mms disableciphers likely enable weak ciphers back h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Improvement;2020-03-09T05:39:23.000+0000;Closed;2020-03-12T20:29:07.000+0000;Major - P3;1.0;1;3;0;0;0;13;1;0;4
DOCS;DOCS-13529;compass add clarification making compass x509 connections h2 description https docs mongodb com compass current connect fill individual fields tab authentication x509 tab atlas x509 connections customer using atlas managed certs username needs prefaced cn also caution user srv record enabled sets auth source admin due txt record customer may intended happen h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Improvement;2020-03-19T16:25:43.000+0000;Closed;2020-03-25T19:42:34.000+0000;Minor - P4;1.0;3;3;0;0;0;11;0;0;7
DOCS;DOCS-13570;charts mongodb charts also available peered clusters azrue gcp h2 descriptionhi team based latest cloud release 01 04 2020customers gcp # use mongodb stitch charts connect atlas cluster uses vpc peering customers azure # use mongodb stitch charts connect atlas cluster uses vnet peeringthis updated docs page https docs mongodb com charts saas launch charts thank h2 scope changes remove limited support peering connections https docs mongodb com charts saas launch charts #limited support network peering connections section remove corresponding limitation prerequisites h2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2020-04-07T10:33:21.000+0000;Closed;2020-04-10T15:30:36.000+0000;Major - P3;1.0;2;1;0;0;0;9;1;0;4
DOCS;DOCS-13573;spark please add samplepoolsize spark input configuration docs h2 descriptionsee https github com rozza mongo spark blob master doc 2 configuring md#input configurationh2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Improvement;2020-04-08T06:21:19.000+0000;Closed;2020-04-14T16:56:22.000+0000;Major - P3;1.0;2;1;0;0;0;8;1;0;4
DOCS;DOCS-13640;correction databases collections page h2 descriptionthe web page https docs mongodb com manual core databases collections says following quote mongodb databases hold collections documents quote correct collections hold collections documents ie records databases hold collections collectionsthats difficulty using generic term collection specific meaning set documents guess even person writing documentation got confused h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2020-05-11T17:01:54.000+0000;Closed;2020-08-20T13:47:34.000+0000;Minor - P4;1.0;3;1;0;0;0;9;0;0;7
DOCS;DOCS-13683;cm reset two factor authentication wrong link h2 descriptionon page https docs cloudmanager mongodb com reference troubleshooting authentication index html reset two factor link atlas mfa reset cloud manager think link point https account mongodb com account reset mfa cloud h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2020-06-01T21:09:50.000+0000;Closed;2020-06-05T20:11:42.000+0000;Major - P3;1.0;2;2;0;0;0;15;1;0;4
DOCS;DOCS-13484;compass home icon compass upper left corner replaced cluster name h2 descriptionin compass home icon get performance tab removed cluster name upper left corner compass however obvious link like button icon indication 1 20 5 cluster name cluster name changes depending cluster connected attached pic says local localhost performance tab also reached documents tabs top line closed clicking x tab attached pic example says feliciadb text4 documents check rest compass docs references home icon may mentions docs website https docs mongodb com compass master performance h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2020-03-02T23:52:23.000+0000;Closed;2020-03-10T12:38:42.000+0000;Minor - P4;1.0;1;1;0;0;0;11;0;0;7
DOCS;DOCS-13361;show third party license public docs realm sdks h2 descriptionfor mongodb realm sdks studio include third party library eula https github com realm realm core blob core 6 1 src external intelrdfpmathlib20u2 eula txt states need mention license docs currently done like mongodb https docs opsmanager mongodb com current reference third party licenses h2 scope changesadd reference third party licenses page mongodb realm h2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2020-01-23T09:18:19.000+0000;In Progress;2020-08-21T19:52:29.000+0000;Critical - P2;1.0;1;2;0;0;0;20;2;0;1
DOCS;DOCS-13356;investigate changes server 43918 upgrade downgrade process compound hashed shard keys h2 description paneltitledownstream change summary titlebgcolor#239eb0 bgcolor#c2d2c2 users need drop collections compound hashed shard key initiating downgrade process setfcv command 4 2 4 4 fail warning collection exists panel h2 description linked ticket distinct server 43913 test behaviour compound hashed shard keys mixed version cluster h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2020-01-21T15:30:22.000+0000;Closed;2020-04-27T20:03:19.000+0000;Major - P3;0.5;2;1;1;0;1;13;1;0;4
DOCS;DOCS-12833;cover kmip ports mongodb server firewall page h2 descriptionre https docs opsmanager mongodb com current reference firewall configuration #open ports manage encryption keys using kmip docs dont mention port 5696 opened mongodb server deployments use kmip well cover opening ports mongodb server ldap section ldap ports kmip section kmip port h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Improvement;2019-06-26T00:43:20.000+0000;Closed;2019-07-05T21:17:29.000+0000;Major - P3;0.1;1;4;0;0;0;13;1;0;4
DOCS;DOCS-12853;atlas documentation still suggests atlas migrate works replica sets h2 description https docs mongodb com guides cloud migrate aws atlas afaik reason point 3 page suggests available replicasets live migrate supports sharded clusters h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2019-07-04T17:43:08.000+0000;Closed;2019-07-12T17:01:15.000+0000;Major - P3;0.2;2;2;0;0;0;9;1;0;4
DOCS;DOCS-12855;backport docs 12833 v4 1 h2 descriptiongcp e7534e2dce5cd8d3bbf7179e741b1ee7f467e5cah2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Backport Sub-Task;2019-07-05T17:43:42.000+0000;Closed;2019-07-05T18:51:19.000+0000;Major - P3;0.1;1;1;0;0;0;5;1;0;4
DOCS;DOCS-12856;backport docs 12833 v4 0 h2 descriptiongcp e7534e2dce5cd8d3bbf7179e741b1ee7f467e5cah2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Backport Sub-Task;2019-07-05T17:44:11.000+0000;Closed;2019-07-05T21:17:25.000+0000;Major - P3;0.1;1;1;0;0;0;5;1;0;4
DOCS;DOCS-12880;investigate changes server 41195 turn auto splitting balancer turned h2 descriptionh3 server ticket descriptioncurrently turning balancer doesnt turn auto splitting caused confusion field customers continue observe metadata refreshes better customer experience also turn auto splitting balancer turned since almost never makes sense balancer auto splitter propose following behaviour change balancerstart https docs mongodb com manual reference command balancerstart #balancerstart balancerstop https docs mongodb com manual reference command balancerstop #balancerstop commands balancerstop stops balancer sets auto splitter setting false balancerstart starts balancer sets auto splitter setting trueas result start stop balancer completely forget previous auto splitter setting customers wish run balancer auto splitter vice versa configurations direct writes config settings h3 change descriptionstopbalancer disables autosplit startbalancer enables autosplith2 scope changescommand helpers source reference command balancerstart txt source reference command balancerstop txt source reference method sh setbalancerstate txt source reference method sh startbalancer txt source reference method sh stopbalancer txtrel notes source release notes 4 2 compatibility txt source release notes 4 2 txt source includes extracts 4 2 changes yamlupgrade downgrade source includes steps 4 2 downgrade sharded cluster yaml source includes steps 4 2 upgrade sharded cluster yaml source includes steps upgrade enterprise sharded cluster yamlvarious places stop start balancer source tutorial build indexes sharded clusters txt source tutorial manage sharded cluster balancer txt source tutorial migrate sharded cluster new hardware txt source tutorial restore sharded cluster txt source includes steps backup sharded cluster snapshots yaml source includes steps enable authentication sharded cluster yaml source includes steps schedule balancer window yamlmisc reference source reference method sh status txt source reference config database txtautosplit methods source reference method sh enableautosplit txt source reference method sh disableautosplit txt h2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2019-07-11T18:00:28.000+0000;Closed;2019-08-06T13:57:16.000+0000;Major - P3;0.1;1;1;1;0;2;14;1;0;4
DOCS;DOCS-12925;investigate changes server 41510 track number failed stepdowns serverstatus h2 descriptionserver ticket description nullchange description added failed field commands metrics replsetstepdownwithforce section serverstatus h2 scope changesupdate serverstatus include new metric number failed stepdowns h2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2019-07-29T15:18:22.000+0000;Closed;2020-01-29T17:13:00.000+0000;Major - P3;0.1;1;6;2;0;3;19;1;0;4
DOCS;DOCS-12943;typos malformed sentences h2 description link doc page issue https docs mongodb com manual reference configuration options #security ldap authz querytemplate query includes attribute mongod assumes query retrieves dns entity member query include attribute mongod assumes query retrieves entities user member h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2019-08-06T18:48:29.000+0000;Closed;2020-08-13T22:03:41.000+0000;Trivial - P5;1.0;3;1;0;0;0;13;0;0;7
DOCS;DOCS-12970;investigate changes server 42646 cap splitvector response max bsonobj size h2 description paneltitledownstream change summary titlebgcolor#239eb0 bgcolor#c2d2c2 splitvector command used splitting chunk stop selecting split points number split points reached maximum bsonobj size limit previously possible size chosen points exceed said limit splitvector command would fail bsonobjecttoolarge panel h2 description linked ticket splitvector command scan chunk shard key values split chunk return array chosen points currently possible size chosen points make response exceed max bsonobj size limit 16mb https github com mongodb mongo blob 9a58f3aaad src mongo bson util builder h#l72 leading splitvector fail bsonobjecttoolarge shard key size limit removed server 42368 become likely splitvector modified stop selecting split points would push response bson size limit return already chosen points possible splitvector return least one split point h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2019-08-20T14:39:24.000+0000;Closed;2020-06-09T19:41:02.000+0000;Major - P3;0.5;2;0;1;0;1;10;1;0;4
DOCS;DOCS-13097;docs feedback improve hostname ip examples bindip deploy sharded cluster tutorial h2 descriptionh3 feedback commentcan plz put actuall examples instead hostanme ip address cant connect monogs sytnax wortngh2 scopeneither tutorial linked bindip docs make super clear exactly expect hostname ip listed theres harm adding example using example net test ip ranges simple enough fix make h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2019-10-11T20:48:06.000+0000;Open;2019-10-11T20:48:41.000+0000;Major - P3;1.0;1;0;0;0;0;5;1;0;4
